Manufacturer,ModelYear,ModelNumber,Description,Description2,Package,Style_ID
HYUNDAI,2026,PAHW7G2DULCH,Palisade 2.5t Ultimate Calligraphy Hybrid 7-Pass,,,
HYUNDAI,2026,I5EW5ZE4PRLR,Ioniq 5 Preferred Rwd Long Range,,,
HYUNDAI,2026,I5EW5ZE2PRLR,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2026,I5EW5ZE2PRUP,Ioniq 5 Preferred Awd Long Range W/ultimate Package,,,
HYUNDAI,2026,I9EW7ZE4ES00,Ioniq 9 Essential Rwd,,,
HYUNDAI,2026,I9EW7ZE2PR00,Ioniq 9 Preferred Awd,,,
HYUNDAI,2026,I9EW7ZE1PR00,Ioniq 9 Preferred + Awd,,,
HYUNDAI,2026,I9EW7ZE2PRLP,Ioniq 9 Preferred Awd W/luxury Package,,,
HYUNDAI,2026,I9EW6ZE1PRBG,Ioniq 9 Preferred + Awd W/ultimate Calligraphy Package,,,
HYUNDAI,2026,TUHWDG1ANE00,Tucson 1.6t Night Edition Hybrid Awd,,,
HYUNDAI,2027,I5EW5ZE3NN00,Ioniq 5 N Awd,,,
HONDA,2025,FE2F2SE,"CIVIC, 4D LX CVT",,,
HONDA,2025,FE2F5SJ,"CIVIC, 4D SPORT CVT",,,
HONDA,2025,FE4F8SJ,"CIVIC, 4D SPORT HYBRID",,,
HONDA,2025,FE4F8SKN,"CIVIC, 4D SPORT TOURING HYBRID",,,
HONDA,2025,FE1E5SK,"CIVIC, 4D Si MT",,,
HONDA,2025,FL2H8SE,"CIVIC, 5D SPORT CVT",,,
HONDA,2025,FL4H8SJ,"CIVIC, 5D SPORT HYBRID",,,
HONDA,2025,FL4H9SKN,"CIVIC, 5D SPORT TOURING HYBRID",,,
HONDA,2025,FL5G4SG,"CIVIC, TYPE R MT",,,
HONDA,2025,CY1F4SJ,"ACCORD, SE CVT",,,
HONDA,2025,CY2F7SJN,"ACCORD, SPORT-L HYBRID",,,
HONDA,2025,CY2F8SKN,"ACCORD, TOURING HYBRID",,,
HONDA,2025,RZ1H3SE,HR-V LX CVT 2WD,,,
HONDA,2025,RZ2H3SE,HR-V LX CVT 4WD,,,
HONDA,2025,RZ2H5SJ,HR-V SPORT CVT 4WD,,,
HONDA,2025,RZ2H7SK,HR-V EX-L NAVI CVT 4WD,,,
HONDA,2025,RS3H2SES,"CR-V, LX 2WD",,,
HONDA,2025,RS4H2SES,"CR-V, LX 4WD",,,
HONDA,2025,RS4H5SJS,"CR-V, SPORT 4WD",,,
HONDA,2025,RS6H7SJSX,"CR-V, EXL HYBRID 4WD",,,
HONDA,2025,RS6H9SKSX,"CR-V, TOURING HYBRID 4WD",,,
HONDA,2025,RL6H4SJ,"ODYSSEY, SPORT",,,
HONDA,2025,RL6H7SJN,"ODYSSEY, SPORT-L",,,
HONDA,2025,RL6H8SKN,"ODYSSEY, TOURING",,,
HONDA,2025,RL6H0SKN,"ODYSSEY, BLACK EDITION",,,
HONDA,2025,YF8H2SJ,"PASSPORT, SPORT",,,
HONDA,2025,YF8H6SJN,"PASSPORT, TRAILSPORT",,,
HONDA,2025,YF8H8SKN,"PASSPORT, BLACK EDITION",,,
HONDA,2025,YG1H3SE,"PILOT, SPORT",,,
HONDA,2025,YG1H4SEN,"PILOT, EX-L",,,
HONDA,2025,YG1H6SJ,"PILOT, TRAILSPORT",,,
HONDA,2025,YG1H7SKN,"PILOT, TOURING",,,
HONDA,2025,YG1H9SKN,"PILOT, BLACK EDITION",,,
HONDA,2025,YK3F1SJ,"RIDGELINE, SPORT",,,
HONDA,2025,YK3F6SJN,"RIDGELINE, TRAILSPORT",,,
HONDA,2025,YK3F8SKN,"RIDGELINE, BLACK EDITION",,,
HONDA,2024,FE1E5RK,"CIVIC, 4D Si MT",,,
HONDA,2024,FL5G4RG,"CIVIC, TYPE R MT",,,
HONDA,2024,CY1F3RJ,"ACCORD, EX CVT",,,
HONDA,2024,CY2F5RJ,"ACCORD, SPORT HYBRID",,,
HONDA,2024,CY2F8RKN,"ACCORD, TOURING HYBRID",,,
HONDA,2024,3B4H2RE,"PROLOGUE, EX",,,
HONDA,2024,3B4H4RJ,"PROLOGUE, EX-L",,,
HONDA,2024,3B4H6RJ,"PROLOGUE,TOURING",,,
HONDA,2024,FL1H8RJ,"CIVIC, 5D SPORT CVT",,,
HONDA,2024,FE2F3RJ,"CIVIC, EX CVT",,,
HONDA,2024,FE2F5RJ,"CIVIC, Sport CVT",,,
HONDA,2024,FE1F9RKN,"CIVIC, Touring CVT",,,
HONDA,2024,FE2F2RET,"CIVIC, LX-B CVT",,,
HONDA,2024,RS4H5RJS,"CR-V, Sport AWD",,,
HONDA,2024,RS4H7RJS,"CR-V, EX-L AWD",,,
HONDA,2024,RS4H2RESX,"CR-V, LX-B AWD",,,
HONDA,2024,RS3H2RESX,"CR-V, LX-B 2WD",,,
HONDA,2024,RS6H9RKSX,"CR-V Hybrid, Touring AWD",,,
HONDA,2024,RS6H7RJSX,"CR-V Hybrid, EX-L AWD",,,
HONDA,2024,RZ2H7RK,"HR-V, EX-L Navi AWD CVT",,,
HONDA,2024,RZ2H3REX,"HR-V, LX-B AWD CVT",,,
HONDA,2024,RZ2H5RJX,"HR-V, Sport-B AWD CVT",,,
HONDA,2024,RZ1H3REX,"HR-V, LX-B 2WD CVT",,,
HONDA,2024,YG1H3RE,"Pilot, Sport AWD",,,
HONDA,2024,YG1H4REN,"Pilot, EX-L AWD",,,
HONDA,2024,YG1H6RJ,"Pilot, TrailSport AWD",,,
HONDA,2024,YG1H7RKN,"Pilot, Touring AWD",,,
HONDA,2024,YG1H8RKN,"Pilot, Black Edition AWD",,,
HONDA,2024,FL1G8RKN,"CIVIC, 5D SPORT TOURING MT",,,
HONDA,2024,FL1H8RKN,"CIVIC, 5D SPORT TOURING CVT",,,
HONDA,2024,RL6H6RJN,"ODYSSEY, EX-L",,,
HONDA,2024,RL6H8RKN,"ODYSSEY, TOURING",,,
HONDA,2024,RL6H0RKN,"ODYSSEY, BLACK EDITION",,,
HONDA,2024,YF8H2RJ,"PASSPORT, SPORT",,,
HONDA,2024,YF8H6RJN,"PASSPORT, TRAILSPORT",,,
HONDA,2024,YF8H8RKN,"PASSPORT, BLACK EDITION",,,
HONDA,2024,YK3F1RJ,"RIDGELINE, SPORT",,,
HONDA,2024,YK3F6RJN,"RIDGELINE, TRAILSPORT",,,
HONDA,2024,YK3F8RKN,"RIDGELINE, BLACK EDITION",,,
HONDA,2025,FL4H8SJY,"CIVIC, 5D SPORT HYBRID",,,
HONDA,2025,FL4H9SKNY,"CIVIC, 5D SPORT TOURING HYBRID",,,
HONDA,2025,3B4H2SE,"PROLOGUE, EX",,,
HONDA,2025,3B4H4SJ,"PROLOGUE, EX-L",,,
HONDA,2025,3B4H6SJ,"PROLOGUE, TOURING",,,
HONDA,2026,RZ1H3TE,HR-V LX CVT 2WD,,,
HONDA,2026,RZ2H3TE,HR-V LX CVT 4WD,,,
HONDA,2026,RZ2H5TJ,HR-V SPORT CVT 4WD,,,
HONDA,2026,RZ2H7TKY,"HR-V EX-L, CVT 4WD",,,
HONDA,2026,RS3H2TES,"CR-V, LX 2WD",,,
HONDA,2026,RS4H2TES,"CR-V, LX 4WD",,,
HONDA,2026,RS4H5TJS,"CR-V, SPORT 4WD",,,
HONDA,2026,RS6H5TJGX,"CR-V, SPORT HYBRID 4WD",,,
HONDA,2026,RS6H6TJG,"CR-V, TRAILSPORT HYBRID 4WD",,,
HONDA,2026,RS6H7TJGX,"CR-V, EX-L HYBRID 4WD",,,
HONDA,2026,RS6H9TKGX,"CR-V, TOURING HYBRID 4WD",,,
HONDA,2026,YF9H5TK,"PASSPORT, TRAILSPORT",,,
HONDA,2026,YF9H5TKX,"PASSPORT, TRAILSPORT BLACKOUT",,,
HONDA,2026,YF9H8TKN,"PASSPORT, TRAILSPORT TOURING",,,
HONDA,2026,YF9H8TKNX,"PASSPORT, TRAILSPORT TOURING BLACKOUT",,,
HONDA,2026,FE2F2TE,"CIVIC SEDAN, 4D LX CVT",,,
HONDA,2026,FE2F5TJ,"CIVIC SEDAN, 4D SPORT CVT",,,
HONDA,2026,FE4F8TJ,"CIVIC SEDAN HYBRID, 4D SPORT",,,
HONDA,2026,FE4F8TKN,"CIVIC SEDAN HYBRID, 4D SPORT TOURING",,,
HONDA,2026,FE1E5TK,"CIVIC Si SEDAN, 4D Si MT",,,
HONDA,2026,FL2H8TE,CIVIC HATCHBACK 5D SPORT CVT,,,
HONDA,2026,FL4H8TJ,CIVIC HATCHBACK 5D SPORT FHEV,,,
HONDA,2026,FL4H9TKN,CIVIC HATCHBACK 5D SPORT TOURING FHEV,,,
HONDA,2026,FL4H9TKNY,CIVIC HATCHBACK 5D SPORT TOURING FHEV,,,
HONDA,2026,FL4H8TJY,CIVIC HATCHBACK 5D SPORT FHEV,,,
HONDA,2026,RL6H4TJ,ODYSSEY SPORT,,,
HONDA,2026,RL6H7TJN,ODYSSEY SPORT-L,,,
HONDA,2026,RL6H8TKN,ODYSSEY TOURING,,,
HONDA,2026,RL6H0TKN,ODYSSEY BLACK EDITION,,,
HONDA,2026,YK3F1TJ,RIDGELINE SPORT,,,
HONDA,2026,YK3F6TJN,RIDGELINE TRAILSPORT,,,
HONDA,2026,YK3F8TKN,RIDGELINE BLACK EDITION,,,
HONDA,2026,YG1H3TE,PILOT SPORT AWD,,,
HONDA,2026,YG1H4TEN,PILOT EX-L AWD,,,
HONDA,2026,YG1H6TJ,PILOT TRAILSPORT AWD,,,
HONDA,2026,YG1H7TKN,PILOT TOURING AWD,,,
HONDA,2026,YG1H9TKN,PILOT BLACK EDITION AWD,,,
HONDA,2026,CY1F4TJV,"ACCORD, SE CVT",,,
HONDA,2026,CY2F7TJVN,"ACCORD, SPORT-L HYBRID",,,
HONDA,2026,CY2F8TKVN,"ACCORD, TOURING HYBRID",,,
HONDA,2026,BF1D6TE,PRELUDE 3D HYBRID,,,
HONDA,2026,3B4H2TE,"PROLOGUE, EX",,,
HONDA,2026,3B4H4TJ,"PROLOGUE, EX-L",,,
HONDA,2026,3B4H6TJ,"PROLOGUE, TOURING",,,
HONDA,2026,FL5G4TG,"CIVIC, TYPE R MT",,,
HONDA,2027,RZ1H3VE,HR-V LX CVT 2WD,,,
HONDA,2027,RZ2H3VE,HR-V LX CVT 4WD,,,
HONDA,2027,RZ2H5VJ,HR-V SPORT CVT 4WD,,,
HONDA,2027,RZ2H7VKY,"HR-V EX-L, CVT 4WD",,,
KIA,2019,F6S4J5A1JGG005,Cadenza Premium Sedan,,,404251
KIA,2019,F6S4J5A1JGGAJH,Cadenza Limited Sedan,,,404252
KIA,2019,DLS42G617DD075,Forte LX Manual,,,403995
KIA,2019,DLS42G61VDD076,Forte LX IVT,,,403996
KIA,2019,DLS42G61VHH129,Forte EX IVT,,,403997
KIA,2019,DLS42G61VHH130,Forte EX+ IVT,,,403998
KIA,2019,DLS42G61VHH131,Forte EX Premium IVT,,,403999
KIA,2019,DLS42G61VHH132,Forte EX Limited IVT,,,404000
KIA,2019,G5W5K6A1TEV1DD000,Niro L FWD,,,404160
KIA,2019,G5W5K6A1TEV1GG041,Niro EX FWD,,,404161
KIA,2019,G5W5K6A1TEV1GG609,Niro EX Premium FWD,,,404162
KIA,2019,G5W5K6A1TEV1HH001,Niro SX Touring FWD,,,404163
KIA,2019,DQW5ZGZ7ZHH018,Niro EV SX Touring FWD,,,407205
KIA,2019,DQW5ZGZ7ZGG111,Niro EV EX FWD,,,407762
KIA,2019,G5W5K6A1TEV2KK210,Niro Plug-In Hybrid EX Premium FWD,,,404245
KIA,2019,G5W5K6A1TEV2JJ015,Niro Plug-In Hybrid SX FWD,,,404246
KIA,2019,D5S4L6A1FDD149,Optima LX Auto,,,402795
KIA,2019,D5S4L6A1FDD150,Optima LX+ Auto,,,402796
KIA,2019,D5S4L6A1FGG146,Optima EX Auto,,,402797
KIA,2019,D5S4L6A1FGG147,Optima EX Tech Auto,,,402798
KIA,2019,D5S4L5G1FHH106,Optima SX Turbo Auto,,,402799
KIA,2019,D5S4L5G1FKK046,Optima SXL Turbo Auto,,,402800
KIA,2019,A8S42GA1FEV1DD014,Optima Hybrid LX Auto,,,403656
KIA,2019,A8S42GA1FEV1GG505,Optima Hybrid EX Auto,,,403657
KIA,2019,A8S42GA1FEV1GG267,Optima Hybrid EX Premium Auto,,,403658
KIA,2019,A8S42GA1FEV2KK004,Optima PHEV EX Auto,,,408463
KIA,2019,A8S42GA1FEV2KK102,Optima PHEV EX Premium Auto,,,408464
KIA,2019,H9S4D2A17DD422,Rio LX Manual,,,404330
KIA,2019,H9S4D2A17DD423,Rio LX+ Manual,,,404331
KIA,2019,H9S4D2A1FDD445,Rio LX+ Auto,,,404332
KIA,2019,H9S4D2A1FGG890,Rio EX Auto,,,404333
KIA,2019,H9S4D2A1FGG891,Rio EX Sport Auto,,,404334
KIA,2019,H9S4D2A1FGG892,Rio EX Tech Auto w/Navigation,,,404335
KIA,2019,H9S6D2A17DD422,Rio 5-door LX Manual,,,404336
KIA,2019,H9S6D2A17DD423,Rio 5-door LX+ Manual,,,404337
KIA,2019,H9S6D2A1FDD445,Rio 5-door LX+ Auto,,,404338
KIA,2019,H9S6D2A1FGG890,Rio 5-door EX Auto,,,404339
KIA,2019,H9S6D2A1FGG893,Rio 5-door EX Sport Auto,,,404340
KIA,2019,H9S6D2A1FGG894,Rio 5-door EX Tech Auto w/Navigation,,,404341
KIA,2019,A9B7J5A1JSS001,Sedona L FWD,,,400942
KIA,2019,A9B8J5A1JDD359,Sedona LX FWD,,,400943
KIA,2019,A9B8J5A1JDD360,Sedona LX+ FWD,,,400944
KIA,2019,A9B8J5A1JGGAFA,Sedona SX+ FWD,,,400945
KIA,2019,A9B7J5A1JHH311,Sedona SXL FWD,,,400946
KIA,2019,A9B7J5A1JHH343,Sedona SXL+ FWD,,,400947
KIA,2019,A9B8J5A1JGGABN,Sedona SX FWD,,,400948
KIA,2019,C6W5L6A1GDD168,Sorento LX AWD,,,399925
KIA,2019,C6W7J5A1KGG146,Sorento EX AWD,,,399926
KIA,2019,C6W7J5A1KHH249,Sorento SX AWD,,,399927
KIA,2019,C6W5L6A1FDD165,Sorento LX FWD,,,399928
KIA,2019,C6W7J5A1KDD167,Sorento LX V6 Premium AWD,,,399929
KIA,2019,C6W7J5A1KGG145,Sorento EX Premium AWD,,,399930
KIA,2019,C6W7J5A1KHH250,Sorento SXL Limited AWD w/Black Nappa,,,399931
KIA,2019,C6W7J5A1KHH251,Sorento SXL Limited AWD w/Brown Nappa,,,399932
KIA,2019,C6W7L6A1GGG163,Sorento EX 2.4 AWD,,,401883
KIA,2019,B2W5D2A1FDD379,Soul LX Auto,,,401370
KIA,2019,B2W52GA1FGGBTP,Soul EX Auto,,,401371
KIA,2019,B2W52GA1FGGBTW,Soul EX+ Auto,,,401372
KIA,2019,B2W52GA1FGGBTY,Soul EX Premium Auto,,,401373
KIA,2019,B2W52GA1FGGBV0,Soul EX Tech Auto,,,401374
KIA,2019,B2W5D2G1UHH250,Soul SX Turbo Auto,,,401375
KIA,2019,B2W5D2G1UHH251,Soul SX Turbo Tech Auto *Ltd Avail*,,,401376
KIA,2019,E4W5ZDZ7ZGG065,Soul EV EV Auto,,,403661
KIA,2019,E4W5ZDZ7ZGG066,Soul EV EV Auto w/Black/Red Exterior,,,403662
KIA,2019,E4W5ZDZ7ZHH077,Soul EV EV Luxury Auto,,,403663
KIA,2019,E4W5ZDZ7ZHH085,Soul EV EV Luxury Auto w/Black/Red Exterior,,,403664
KIA,2019,E4W5ZDZ7ZKK000,Soul EV EV Luxury Auto w/Sunroof,,,403665
KIA,2019,D9W5L6A1FDD002,Sportage LX FWD,,,401746
KIA,2019,D9W5L6A1GDD197,Sportage LX AWD,,,401747
KIA,2019,D9W5L6A1GGG741,Sportage EX AWD,,,401748
KIA,2019,D9W5L6A1GGG725,Sportage EX Premium AWD w/Black,,,401749
KIA,2019,D9W5L6A1GGG726,Sportage EX Premium AWD w/Dark Brown,,,401750
KIA,2019,D9W5L6A1GGG804,Sportage EX Tech AWD w/Black,,,401751
KIA,2019,D9W5L6A1GGG805,Sportage EX Tech AWD w/Dark Brown,,,401752
KIA,2019,D9W5L5G1GHH765,Sportage SX Turbo AWD w/Black,,,401753
KIA,2019,D9W5L5G1GHH766,Sportage SX Turbo AWD w/Canyon Beige,,,401754
KIA,2019,J5S6J5G1KGGZZZ,Stinger GT AWD,,,403652
KIA,2019,J5S6J5G1KHH062,Stinger GT Limited AWD,,,403653
KIA,2019,J5S6J5G1KHH296,Stinger GT Limited AWD w/Red Interior,,,403654
KIA,2019,J5S6L8G1KDD000,Stinger GT-Line AWD,,,403655
KIA,2019,J5S6J5G1KHH610,Stinger 20th Anniversary Edition AWD,,,406702
KIA,2020,DLS42G617DD075,Forte LX Manual,,,409917
KIA,2020,DLS42G61VDD075,Forte LX IVT,,,409918
KIA,2020,DLS42G61VHH148,Forte EX IVT,,,409919
KIA,2020,DLS42G61VHH130,Forte EX+ IVT,,,409920
KIA,2020,DLS42G61VHH151,Forte EX Premium IVT,,,409921
KIA,2020,DLS42G61VHH132,Forte EX Limited IVT,,,409922
KIA,2020,DLS4D2G1UKK067,Forte GT DCT,,,409923
KIA,2020,DJS62G61VMM017,Forte5 EX IVT,,,410827
KIA,2020,DLS6D2G1ULL158,Forte5 GT DCT,,,410828
KIA,2020,DLS6D2G1ULL159,Forte5 GT Limited DCT,,,410829
KIA,2020,G5W5K6A1TEV1DD342,Niro L FWD,,,412553
KIA,2020,G5W5K6A1TEV1GG041,Niro EX FWD,,,412554
KIA,2020,G5W5K6A1TEV1GGAU6,Niro EX Premium FWD,,,412555
KIA,2020,G5W5K6A1TEV1HH174,Niro SX Touring FWD,,,412556
KIA,2020,DQW5ZGZ7ZHH033,Niro EV SX Touring FWD,,,412572
KIA,2020,DQW5ZGZ7ZGG479,Niro EV EX FWD,,,412573
KIA,2020,G5W5K6A1TEV2KK500,Niro Plug-In Hybrid EX Premium FWD,,,412560
KIA,2020,G5W5K6A1TEV2JJ030,Niro Plug-In Hybrid SX Touring FWD,,,412561
KIA,2020,D5S4L6A1FGG159,Optima EX Auto,,,410203
KIA,2020,D5S4L6A1FGG158,Optima EX+ Auto,,,410204
KIA,2020,A8S42GA1FEV1DD206,Optima Hybrid LX Auto,,,408311
KIA,2020,A8S42GA1FEV1GG534,Optima Hybrid EX Auto,,,408312
KIA,2020,A8S42GA1FEV1GG535,Optima Hybrid EX Premium Auto,,,408313
KIA,2020,A8S42GA1FEV2KK464,Optima PHEV EX Auto,,,408472
KIA,2020,A8S42GA1FEV2KK465,Optima PHEV EX Premium Auto,,,408473
KIA,2020,H9S4D561VDD445,Rio LX+ IVT,,,408877
KIA,2020,H9S4D561VGG890,Rio EX IVT,,,408878
KIA,2020,H9S6D5617DD422,Rio 5-door LX Manual,,,408879
KIA,2020,H9S6D5617DD423,Rio 5-door LX+ Manual,,,408880
KIA,2020,H9S6D561VDD445,Rio 5-door LX+ Auto,,,408881
KIA,2020,H9S6D561VGG890,Rio 5-door EX Auto,,,408882
KIA,2020,H9S6D561VGG893,Rio 5-door EX Sport Auto,,,408883
KIA,2020,A9B8J5A1JDD359,Sedona LX FWD,,,408026
KIA,2020,A9B8J5A1JDD360,Sedona LX+ FWD,,,408027
KIA,2020,A9B8J5A1JGGABN,Sedona SX FWD,,,408028
KIA,2020,A9B8J5A1JGGANW,Sedona SX Tech FWD,,,408029
KIA,2020,C6W5L6A1GDD215,Sorento LX AWD,,,410572
KIA,2020,C6W7J5A1KGG188,Sorento EX V6 AWD *Ltd Avail*,,,410573
KIA,2020,C6W7J5A1KHH270,Sorento SX V6 AWD *Ltd Avail*,,,410574
KIA,2020,C6W5L6A1GDD225,Sorento LX+ AWD,,,410575
KIA,2020,C6W7J5A1KDD221,Sorento LX+ V6 AWD *Ltd Avail*,,,410576
KIA,2020,C6W7J5A1KDD222,Sorento LX+ V6 AWD,,,410577
KIA,2020,C6W7J5A1KGG189,Sorento EX V6 AWD,,,410578
KIA,2020,C6W7J5A1KGG186,Sorento EX+ V6 AWD *Ltd Avail*,,,410579
KIA,2020,C6W7J5A1KGG187,Sorento EX+ V6 AWD,,,410580
KIA,2020,C6W7J5A1KHH272,Sorento SX V6 AWD,,,410581
KIA,2020,C6W7J5A1KDD227,Sorento Black Line V6 AWD,,,412349
KIA,2020,SKW52G61VDD095,Soul LX IVT,,,406032
KIA,2020,SKW52G61VGG312,Soul EX IVT *Ltd Avail*,,,406033
KIA,2020,SKW52G61VGG313,Soul EX+ IVT *Ltd Avail*,,,406034
KIA,2020,SKW52G61VGG314,Soul EX Premium IVT *Ltd Avail*,,,406035
KIA,2020,SKW52G61VGG435,Soul GT-Line Premium IVT,,,406036
KIA,2020,SKW52G61VGG315,Soul EX Limited IVT,,,406037
KIA,2020,SKW52G61VGG436,Soul GT-Line Limited IVT,,,406038
KIA,2020,SKW52G61VGG414,Soul EX Anniversary Edition IVT,,,406793
KIA,2020,SKW52G61VGG492,Soul EX IVT,,,417135
KIA,2020,SKW52G61VGG493,Soul EX+ IVT,,,417136
KIA,2020,SKW52G61VGG494,Soul EX Premium IVT,,,417137
KIA,2020,J2W5ZGZ7ZDD157,Soul EV EV Premium Auto,,,406862
KIA,2020,J2W5ZGZ7ZGG188,Soul EV EV Limited Auto,,,406863
KIA,2020,D9W5L6A1FDD002,Sportage LX FWD *Ltd Avail*,,,406068
KIA,2020,D9W5L6A1GDD002,Sportage LX AWD *Ltd Avail*,,,406069
KIA,2020,D9W5L6A1GGGADI,Sportage EX AWD *Ltd Avail*,,,406070
KIA,2020,D9W5L6A1GGGADJ,Sportage EX Premium AWD *Ltd Avail*,,,406071
KIA,2020,D9W5L6A1GGGADK,Sportage EX Tech AWD *Ltd Avail*,,,406072
KIA,2020,D9W5L5G1GHH002,Sportage SX AWD,,,406073
KIA,2020,D9W5L6A1FDDAD6,Sportage LX FWD,,,407736
KIA,2020,D9W5L6A1FDD002,Sportage LX Anniversary FWD,,,407737
KIA,2020,D9W5L6A1GDDAD6,Sportage LX AWD,,,407738
KIA,2020,D9W5L6A1GDD002,Sportage LX Anniversary AWD,,,407739
KIA,2020,D9W5L6A1GDDAG5,Sportage LX S AWD,,,412489
KIA,2020,D9W5L6A1GGGAFY,Sportage EX S AWD,,,412490
KIA,2020,D9W5L6A1GGGAFZ,Sportage EX Premium S AWD,,,412491
KIA,2020,J5S6J5G1KGGZZZ,Stinger GT AWD,,,410299
KIA,2020,J5S6J5G1KHH062,Stinger GT Limited AWD,,,410300
KIA,2020,J5S6J5G1KHH296,Stinger GT Limited AWD w/Red Interior,,,410301
KIA,2020,S9W8J6A1KGG061,Telluride EX AWD,,,406411
KIA,2020,S9W8J6A1KHH007,Telluride SX AWD,,,406412
KIA,2020,S9W7J6A1KHH176,Telluride SX Limited w/Nappa AWD,,,406413
KIA,2020,S9W7J6A1KHH183,Telluride SX Limited AWD,,,408647
KIA,2021,DLS42G617DD075,Forte LX Manual,,,416569
KIA,2021,DLS42G61VDD075,Forte LX IVT,,,416570
KIA,2021,DLS42G61VHH169,Forte EX IVT,,,416571
KIA,2021,DLS42G61VHH170,Forte EX+ IVT,,,416572
KIA,2021,DLS42G61VHH171,Forte EX Premium IVT,,,416573
KIA,2021,DLS4D2G1UKK080,Forte GT DCT,,,416574
KIA,2021,DLS4D2G1UKK051,Forte GT Limited DCT,,,416575
KIA,2021,DJS62G61VMM022,Forte5 EX IVT,,,417529
KIA,2021,DJS6D2G1ULL222,Forte5 GT DCT,,,417530
KIA,2021,DJS6D2G1ULL223,Forte5 GT Limited DCT,,,417531
KIA,2021,DJS6D2G17LL221,Forte5 GT Manual,,,417532
KIA,2021,EYS4L9G1MKK024,K5 GT DCT FWD,,,418342
KIA,2021,EYS4D5G1KDD028,K5 LX Auto AWD,,,418343
KIA,2021,EYS4D5G1KGG042,K5 EX Auto AWD,,,418344
KIA,2021,EYS4D5G1KPP018,K5 GT-Line Auto AWD,,,418345
KIA,2021,G5W5K6A1TEV1DDAGH,Niro L FWD,,,420749
KIA,2021,G5W5K6A1TEV1GGBGG,Niro EX FWD,,,420750
KIA,2021,G5W5K6A1TEV1HH208,Niro SX Touring FWD,,,420751
KIA,2021,DQW5ZGZ7ZHH040,Niro EV SX Touring FWD,,,420641
KIA,2021,DQW5ZGZ7ZGGAMS,Niro EV EX FWD,,,420640
KIA,2021,DQW5ZGZ7ZGGAMT,Niro EV EX+ FWD,,,420642
KIA,2021,G5W5K6A1TEV2KK770,Niro Plug-In Hybrid EX Premium FWD,,,420665
KIA,2021,G5W5K6A1TEV2JJ034,Niro Plug-In Hybrid SX Touring FWD,,,420666
KIA,2021,G5W5K6A1TEV2KK769,Niro Plug-In Hybrid EX FWD,,,420667
KIA,2021,H9S6D5617DD636,Rio 5-door LX+ Manual,,,419040
KIA,2021,H9S6D561VDD636,Rio 5-door LX+ IVT,,,419041
KIA,2021,H9S6D561VDD637,Rio 5-door LX Premium IVT,,,419042
KIA,2021,H9S6D561VGGAA6,Rio 5-door EX Premium IVT,,,419043
KIA,2021,A9B8J5A1JDD359,Sedona LX FWD,,,413353
KIA,2021,A9B8J5A1JDD360,Sedona LX+ FWD,,,413354
KIA,2021,A9B8J5A1JGGABN,Sedona SX FWD,,,413355
KIA,2021,A9B8J5A1JGGASR,Sedona SX Tech FWD,,,413356
KIA,2021,THW52G61VDD069,Seltos LX FWD,,,412453
KIA,2021,THW52G61QDD122,Seltos LX AWD,,,412454
KIA,2021,THW52G61QPP068,Seltos EX AWD,,,412455
KIA,2021,THW52G61QGG434,Seltos EX Premium AWD,,,412456
KIA,2021,THW5D2G1XHH225,Seltos SX Turbo AWD,,,412457
KIA,2021,HYW7L9A1KDD006,Sorento LX+ AWD,,,419012
KIA,2021,HYW7L9A1KDD015,Sorento LX Premium AWD,,,419013
KIA,2021,HYW6L9G1NDD016,Sorento X-Line AWD,,,419014
KIA,2021,HYW6L9G1NGG015,Sorento EX AWD,,,419015
KIA,2021,HYW6L9G1NGG025,Sorento EX+ AWD,,,419016
KIA,2021,HYW6L9G1NHH017,Sorento SX AWD w/Black Leather,,,419017
KIA,2021,HYW6L9G1NHH032,Sorento SX AWD w/Burgundy Leather,,,419018
KIA,2021,SKW52G61VDD184,Soul LX IVT,,,412667
KIA,2021,SKW52G61VGG502,Soul EX IVT *Ltd Avail*,,,412668
KIA,2021,SKW52G61VGG505,Soul EX+ IVT *Ltd Avail*,,,412669
KIA,2021,SKW52G61VGG506,Soul EX Premium IVT *Ltd Avail*,,,412670
KIA,2021,SKW52G61VGG507,Soul GT-Line Limited IVT *Ltd Avail*,,,412671
KIA,2021,SKW52G61VDD095,Soul LX IVT,,,418209
KIA,2021,SKW52G61VGG501,Soul EX IVT,,,418210
KIA,2021,SKW52G61VGG589,Soul EX+ IVT,,,418211
KIA,2021,SKW52G61VGG590,Soul EX Premium IVT,,,418212
KIA,2021,SKW52G61VGG591,Soul GT-Line Limited IVT,,,418213
KIA,2021,J2W5ZGZ7ZDD231,Soul EV EV Premium Auto,,,413403
KIA,2021,J2W5ZGZ7ZGG188,Soul EV EV Limited Auto,,,413404
KIA,2021,D9W5L6A1FDDAGS,Sportage LX FWD,,,415927
KIA,2021,D9W5L6A1GDDAGS,Sportage LX AWD,,,415928
KIA,2021,D9W5L5G1GHHAJ2,Sportage SX AWD,,,415929
KIA,2021,D9W5L6A1GDDAGT,Sportage LX S AWD,,,415930
KIA,2021,D9W5L6A1GGGAGD,Sportage EX S AWD,,,415931
KIA,2021,D9W5L6A1GGGAGE,Sportage EX Premium S AWD,,,415932
