Manufacturer,ModelYear,ModelNumber,Description,Description2,Package,Style_ID
Hyundai,2025,ELCS4V2BES00,Elantra Essential,,,
Hyundai,2025,ELCS4V2BPR00,Elantra Preferred,,,
Hyundai,2025,ELCS4V2BPRTE,Elantra with Tech Pkg,,,
Hyundai,2025,ELCS4V2BLU00,Elantra Luxury,,,
Hyundai,2025,ELCS4V2BLUME,Elantra Luxury (Two-Tone Interior),,,
Hyundai,2025,ELCS4U1ANLUL,Elantra N-Line Ultimate,,,
Hyundai,2025,ELHS4T1BLUHE,Elantra HEV HEV Luxury,,,
Hyundai,2025,ELHS4T1BLUHM,Elantra HEV HEV Luxury (Two-Tone Interior),,,
Hyundai,2025,ELCS472ANN00,Elantra N N M/T,,,
Hyundai,2025,ELCS4M2ANN00,Elantra N N DCT,,,
Hyundai,2025,SOCS4J2EPRTR,Sonata Preferred-Trend FWD,,,
Hyundai,2025,SOCS4K2EPRTR,Sonata Preferred-Trend AWD,,,
Hyundai,2025,SOCS4M2DNL00,Sonata N-Line,,,
Hyundai,2025,VNCW5V1FES00,Venue Essential,,,
Hyundai,2025,VNCW5V1FESTT,Venue Essential (Two-tone),,,
Hyundai,2025,VNCW5V1FPR00,Venue Preferred,,,
Hyundai,2025,VNCW5V1FPRTT,Venue Preferred (Two-tone),,,
Hyundai,2025,VNCW5V1FULCP,Venue Ultimate - Denim interior,,,
Hyundai,2025,VNCW5V1FUL00,Venue Ultimate - Black interior,,,
Hyundai,2025,KOCW5V2BES00,Kona 2.0L Essential FWD,,,
Hyundai,2025,KOCW5Q2BES00,Kona 2.0L Essential AWD,,,
Hyundai,2025,KOCW5V2BPR00,Kona 2.0L Preferred FWD,,,
Hyundai,2025,KOCW5Q2BPR00,Kona 2.0L Preferred AWD,,,
Hyundai,2025,KOCW5Q2BPRTR,Kona 2.0L Preferred AWD with Trend Pkg,,,
Hyundai,2025,KOCW5K1APRSP,Kona 1.6T Preferred Sport AWD,,,
Hyundai,2025,KOCW5K1ANL00,Kona 1.6T N Line AWD,,,
Hyundai,2025,KOCW5K1ANLTT,Kona 1.6T N Line AWD w/ Two-tone,,,
Hyundai,2025,KOCW5K1ANLUL,Kona 1.6T N Line Ultimate AWD,,,
Hyundai,2025,KOCW5K1ANLBA,Kona 1.6T N Line Ultimate AWD w/ Two-tone,,,
Hyundai,2025,KEEW5ZE4PR00,Kona EV Preferred,,,
Hyundai,2025,KEEW5ZE4PRTR,Kona EV Preferred with Trend Pkg,,,
Hyundai,2025,KEEW5ZE4PRUP,Kona EV Preferred with Ultimate Pkg,,,
Hyundai,2025,KEEW5ZE4PRUT,Kona EV Preferred with Ultimate Pkg with two tone,,,
Hyundai,2025,KEEW5ZE4PRUG,Kona EV Preferred with Ultimate Pkg Green Interior,,,
Hyundai,2025,KEEW5ZE4PRNU,Kona EV Preferred N-Line with Ultimate Pk,,,
Hyundai,2025,KE2SEFEME400,Kona EV Ultimate,,,
Hyundai,2025,KE2SEFEME466,Kona EV Ultimate w/Two-Tone Interior,,,
Hyundai,2025,KE2SEFEME4BF,Kona EV Ultimate w/Sage-Green Interior,,,
Hyundai,2025,KE2SEFEMEO20,Kona EV N Line Ultimate,,,
Hyundai,2025,TUCWDK2EPR00,Tucson Preferred,,,
Hyundai,2025,TUCWDK2EPRTR,Tucson Trend,,,
Hyundai,2025,TUCWDK2EXR00,Tucson XRT,,,
Hyundai,2025,TUHWDG1ANLHE,Tucson HEV N Line HEV,,,
Hyundai,2025,TUHWDG1AULHE,Tucson HEV Ultimate HEV,,,
Hyundai,2025,TUPWDG1AULPH,Tucson PHEV Ultimate PHEV,,,
Hyundai,2025,SAHW7G1APRHE,Santa Fe 1.6T Preferred Hybrid AWD 7-Pass,,,
Hyundai,2025,SAHW7G1APRTH,Santa Fe 1.6T Preferred Hybrid w/Trend Pkg AWD 7-Pass,,,
Hyundai,2025,SACW7N2DXR00,Santa Fe 2.5T XRT AWD 7-Pass,,,
Hyundai,2025,SACW7N2DLU00,Santa Fe 2.5T Luxury AWD 7-pass,,,
Hyundai,2025,SACW6N2DULBG,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass,,,
Hyundai,2025,SACW6N2DULBH,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass Beige,,,
Hyundai,2025,SZCP5N2DPR00,Santa Cruz 2.5T Preferred AWD,,,
Hyundai,2025,SZCP5N2DXR00,Santa Cruz 2.5T XRT,,,
Hyundai,2025,SZCP5N2DUL00,Santa Cruz Ultimate AWD,,,
Hyundai,2025,SZCP5N2DUL95,Santa Cruz 2.5T Ultimate AWD w/ Colour Pack,,,
Hyundai,2025,PACW8K3DPR00,Palisade Preferred,,,
Hyundai,2025,PACW8K3DUR00,Palisade Urban 8 Passenger,,,
Hyundai,2025,PACW7K3DUR91,Palisade Urban 7 Passenger,,,
Hyundai,2025,PACW7K3DULC7,Palisade Ultimate Calligraphy,,,
Hyundai,2025,PACW7K3DULCB,Palisade Ultimate Calligraphy (Beige Interior),,,
Hyundai,2025,PACW7K3DULCN,Palisade Calligraphy Night,,,
Hyundai,2025,I5EW5ZE4PRLR,Ioniq 5 Preferred RWD Long Range,,,
Hyundai,2025,I5EW5ZE2PRLR,Ioniq 5 Preferred AWD Long Range,,,
Hyundai,2025,I5EW5ZE2PRUP,Ioniq 5 Preferred AWD Long Range w/Ultimate Pkg,,,
Hyundai,2025,I5EW5ZE4PRPR,Ioniq 5 Preferred RWD Standard Range,,,
Hyundai,2025,I6ES4ZE4PRLR,Ioniq 6 Preferred RWD Long Range,,,
Hyundai,2025,I6ES4ZE2PRLR,Ioniq 6 Preferred AWD Long Range,,,
Hyundai,2025,I6ES4ZE2PRUP,Ioniq 6 Preferred AWD Long Range with Ultimate Package,,,
Hyundai,2025,I5EW5ZE3NN00,Ioniq 5 N Ioniq 5 N,,,
Hyundai,2025,NXFW5ZH1PR00,NEXO Preferred FWD,,,
Hyundai,2025,NXFW5ZH1UL00,NEXO Ultimate FWD,,,
Hyundai,2024,ELCS4V2BES00,Elantra Essential IVT,,,
Hyundai,2024,ELCS4V2BPR00,Elantra Preferred IVT,,,
Hyundai,2024,ELCS4V2BPRTE,Elantra Preferred with Sun & Tech Pkg IVT,,,
Hyundai,2024,ELCS4V2BLU00,Elantra Luxury IVT,,,
Hyundai,2024,ELCS4V2BLUME,Elantra Luxury IVT (Two Tone Interior),,,
Hyundai,2024,ELCS4U1ANLUL,Elantra N-Line DCT,,,
Hyundai,2024,ELHS4T1BLUHE,Elantra HEV Hybrid Luxury,,,
Hyundai,2024,ELHS4T1BLUHM,Elantra HEV Hybrid Luxury (Two-Tone Interior),,,
Hyundai,2024,ELCS472ANN00,Elantra N Elantra N MT,,,
Hyundai,2024,ELCS4M2ANN00,Elantra N Elantra N DCT,,,
Hyundai,2024,SOCS4J2EPRTR,Sonata Preferred-Trend FWD,,,
Hyundai,2024,SOCS4K2EPRTR,Sonata Preferred-Trend AWD,,,
Hyundai,2024,SOCS4M2DNL00,Sonata N-Line,,,
Hyundai,2024,VNCW5V1FES00,Venue Essential,,,
Hyundai,2024,VNCW5V1FESTT,Venue Essential (Two-tone),,,
Hyundai,2024,VNCW5V1FPR00,Venue Preferred,,,
Hyundai,2024,VNCW5V1FPRTT,Venue Preferred (Two-tone),,,
Hyundai,2024,VNCW5V1FULCP,Venue Ultimate - Denim interior,,,
Hyundai,2024,VNCW5V1FUL00,Venue Ultimate - Black interior,,,
Hyundai,2024,KOCW5V2BES00,Kona 2.0L Essential FWD,,,
Hyundai,2024,KOCW5Q2BES00,Kona 2.0L Essential AWD,,,
Hyundai,2024,KOCW5V2BPR00,Kona 2.0L Preferred FWD,,,
Hyundai,2024,KOCW5Q2BPR00,Kona 2.0L Preferred AWD,,,
Hyundai,2024,KOCW5Q2BPRTR,Kona 2.0L Preferred AWD with Trend Pkg,,,
Hyundai,2024,KOCW5K1ANL00,Kona 1.6T N Line AWD,,,
Hyundai,2024,KOCW5K1ANLTT,Kona 1.6T N Line AWD w/ Two-tone,,,
Hyundai,2024,KOCW5K1ANLUL,Kona 1.6T N Line Ultimate AWD,,,
Hyundai,2024,KOCW5K1ANLBA,Kona 1.6T N Line Ultimate AWD w/ Two-tone,,,
Hyundai,2024,KEEW5ZE4PR00,Kona EV Preferred,,,
Hyundai,2024,KEEW5ZE4UL00,Kona EV Ultimate,,,
Hyundai,2024,KEEW5ZE4ULTT,Kona EV Ultimate w/ Two-tone Ext.,,,
Hyundai,2024,KEEW5ZE4ULBF,Kona EV Ultimate w/ Sage-Green Int.,,,
Hyundai,2024,TUCWDK2EPR00,Tucson Preferred,,,
Hyundai,2024,TUCWDK2EPRTR,Tucson Trend,,,
Hyundai,2024,TUHWDG1ALUHE,Tucson HEV Luxury HEV,,,
Hyundai,2024,TUHWDG1ANLHE,Tucson HEV N-Line HEV,,,
Hyundai,2024,TUHWDG1AULHE,Tucson HEV Ultimate HEV,,,
Hyundai,2024,TUPWDG1AULPH,Tucson PHEV Ultimate PHEV,,,
Hyundai,2024,SAHW7G1APRHE,Santa Fe Hybrid 1.6T Preferred Hybrid AWD 7-Pass,,,
Hyundai,2024,SAHW7G1APRTH,Santa Fe Hybrid 1.6T Preferred Hybrid w/Trend Pkg AWD 7-Pass,,,
Hyundai,2024,SAHW6G1AULCS,Santa Fe Hybrid 1.6T Ultimate Calligraphy HEV 6P Special Edition (NHL),,,
Hyundai,2024,SACW7N2DXR00,Santa Fe 2.5T XRT AWD 7-Pass,,,
Hyundai,2024,SACW7N2DLU00,Santa Fe 2.5T Luxury AWD 7-pass,,,
Hyundai,2024,SACW6N2DULBG,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass,,,
Hyundai,2024,SACW6N2DULBH,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass Beige,,,
Hyundai,2024,SZCP5N2DPR00,Santa Cruz Preferred RSAB,,,
Hyundai,2024,SZCP5N2DPRTR,Santa Cruz Trend RSAB,,,
Hyundai,2024,SZCP5N2DUL00,Santa Cruz Ultimate RSAB,,,
Hyundai,2024,SZCP5N2DUL95,Santa Cruz Ultimate w/ Colour pkg RSAB,,,
Hyundai,2024,SZCP5N2DPRBB,Santa Cruz Preferred AWD,,,
Hyundai,2024,SZCP5N2DPRBC,Santa Cruz Preferred AWD w/Trend,,,
Hyundai,2024,SZCP5N2DULBB,Santa Cruz Ultimate AWD,,,
Hyundai,2024,SZCP5N2DULBD,Santa Cruz Ultimate AWD w/ Colour Pack,,,
Hyundai,2024,PACW8K3DPR00,Palisade Preferred AWD,,,
Hyundai,2024,PACW8K3DUR00,Palisade Urban AWD 8-Pass,,,
Hyundai,2024,PACW7K3DUR91,Palisade Urban AWD 7-Pass,,,
Hyundai,2024,PACW7K3DULC7,Palisade Ultimate Caligraphy AWD,,,
Hyundai,2024,PACW7K3DULCB,Palisade Ultimate Caligraphy AWD (Beige Int.),,,
Hyundai,2024,I5EW5ZE4PRLR,Ioniq 5 Preferred Long Range,,,
Hyundai,2024,I5EW5ZE2PRLR,Ioniq 5 Preferred AWD Long Range,,,
Hyundai,2024,I5EW5ZE2PRLP,Ioniq 5 Preferred AWD Long Range with Luxury package,,,
Hyundai,2024,I5EW5ZE2PRUP,Ioniq 5 Preferred AWD Long Range with Ultimate package,,,
Hyundai,2024,I6ES4ZE4PRLR,Ioniq 6 Preferred RWD Long Range,,,
Hyundai,2024,I6ES4ZE2PRLR,Ioniq 6 Preferred AWD Long Range,,,
Hyundai,2024,I6ES4ZE4PRUP,Ioniq 6 Preferred RWD Long Range with Ultimate Package,,,
Hyundai,2024,I6ES4ZE2PRUP,Ioniq 6 Preferred AWD Long Range with Ultimate Package,,,
Hyundai,2024,NXFW5ZH1PR00,NEXO Preferred FWD,,,
Hyundai,2024,NXFW5ZH1UL00,NEXO Ultimate FWD,,,
Hyundai,2025,EL74IF20A100,Elantra Essential,,,
Hyundai,2025,EL74IF20A200,Elantra Preferred,,,
Hyundai,2025,EL74IF20A283,Elantra with Tech Pkg,,,
Hyundai,2025,EL74IF20A300,Elantra Luxury,,,
Hyundai,2025,EL74IF20A354,Elantra Luxury (Two-Tone Interior),,,
Hyundai,2025,EL74DF16DO20,Elantra N-Line Ultimate,,,
Hyundai,2025,EL74DF16I3AA,Elantra HEV HEV Luxury,,,
Hyundai,2025,EL74DF16I3AC,Elantra HEV HEV Luxury (Two-Tone Interior),,,
Hyundai,2025,EL74MF20DX39,Elantra N N M/T,,,
Hyundai,2025,EL74DF20DX39,Elantra N N DCT,,,
Hyundai,2025,SO84AF25B241,Sonata Preferred-Trend FWD,,,
Hyundai,2025,SO84DF25DO00,Sonata Preferred-Trend AWD,,,
Hyundai,2025,SO84AA25B241,Sonata N-Line,,,
Hyundai,2025,VN1SIF16A100,Venue Essential,,,
Hyundai,2025,VN1SIF16A166,Venue Essential (Two-tone),,,
Hyundai,2025,VN1SIF16A200,Venue Preferred,,,
Hyundai,2025,VN1SIF16A266,Venue Preferred (Two-tone),,,
Hyundai,2025,VN1SIF16A489,Venue Ultimate - Denim interior,,,
Hyundai,2025,VN1SIF16A400,Venue Ultimate - Black interior,,,
Hyundai,2025,KO2SAF20A100,Kona 2.0L Essential FWD,,,
Hyundai,2025,KO2SAA20A100,Kona 2.0L Essential AWD,,,
Hyundai,2025,KO2SAF20A200,Kona 2.0L Preferred FWD,,,
Hyundai,2025,KO2SAA20A200,Kona 2.0L Preferred AWD,,,
Hyundai,2025,KO2SAA20A241,Kona 2.0L Preferred AWD with Trend Pkg,,,
Hyundai,2025,KO2SAA16D260,Kona 1.6T Preferred Sport AWD,,,
Hyundai,2025,KO2SAA16DO00,Kona 1.6T N Line AWD,,,
Hyundai,2025,KO2SAA16DO66,Kona 1.6T N Line AWD w/ Two-tone,,,
Hyundai,2025,KO2SAA16DO20,Kona 1.6T N Line Ultimate AWD,,,
Hyundai,2025,KO2SAA16DOBA,Kona 1.6T N Line Ultimate AWD w/ Two-tone,,,
Hyundai,2025,KE2SEFEME200,Kona EV Preferred,,,
Hyundai,2025,KE2SEFEME241,Kona EV Preferred with Trend Pkg,,,
Hyundai,2025,KE2SEFEME2AV,Kona EV Preferred with Ultimate Pkg,,,
Hyundai,2025,KE2SEFEME2BM,Kona EV Preferred with Ultimate Pkg with two tone,,,
Hyundai,2025,KE2SEFEME2BN,Kona EV Preferred with Ultimate Pkg Green Interior,,,
Hyundai,2025,KE2SEFEME2BO,Kona EV Preferred N-Line with Ultimate Pk,,,
Hyundai,2025,TU4SAA25B200,Tucson Preferred,,,
Hyundai,2025,TU4SAA25B241,Tucson Trend,,,
Hyundai,2025,TU4SAA25BN00,Tucson XRT,,,
Hyundai,2025,TU4SAA16GOAA,Tucson HEV N Line HEV,,,
Hyundai,2025,TU4SAA16G4AA,Tucson HEV Ultimate HEV,,,
Hyundai,2025,TU4SAA16J4AB,Tucson PHEV Ultimate PHEV,,,
Hyundai,2025,SA5SAA16G2AA,Santa Fe 1.6T Preferred Hybrid AWD 7-Pass,,,
Hyundai,2025,SA5SAA16G2AD,Santa Fe 1.6T Preferred Hybrid w/Trend Pkg AWD 7-Pass,,,
Hyundai,2025,SA5SDA25DN00,Santa Fe 2.5T XRT AWD 7-Pass,,,
Hyundai,2025,SA5SDA25D300,Santa Fe 2.5T Luxury AWD 7-pass,,,
Hyundai,2025,SA5SDA25D4BG,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass,,,
Hyundai,2025,SA5SDA25D4BH,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass Beige,,,
Hyundai,2025,SZ1SDA25D200,Santa Cruz 2.5T Preferred AWD,,,
Hyundai,2025,SZ1SDA25DN00,Santa Cruz 2.5T XRT,,,
Hyundai,2025,SZ1SDA25D400,Santa Cruz Ultimate AWD,,,
Hyundai,2025,SZ1SDA25D495,Santa Cruz 2.5T Ultimate AWD w/ Colour Pack,,,
Hyundai,2025,PA1LAA38B200,Palisade Preferred,,,
Hyundai,2025,PA1LAA38BY00,Palisade Urban 8 Passenger,,,
Hyundai,2025,PA1LAA38BY91,Palisade Urban 7 Passenger,,,
Hyundai,2025,PA1LAA38B477,Palisade Ultimate Calligraphy,,,
Hyundai,2025,PA1LAA38B478,Palisade Ultimate Calligraphy (Beige Interior),,,
Hyundai,2025,PA1LAA38B4BJ,Palisade Calligraphy Night,,,
Hyundai,2025,I51SEREME2AK,Ioniq 5 Preferred RWD Long Range,,,
Hyundai,2025,I51SEAEME2AK,Ioniq 5 Preferred AWD Long Range,,,
Hyundai,2025,I51SEAEME2AV,Ioniq 5 Preferred AWD Long Range w/Ultimate Pkg,,,
Hyundai,2025,I51SEREME242,Ioniq 5 Preferred RWD Standard Range,,,
Hyundai,2025,I614EREME2AK,Ioniq 6 Preferred RWD Long Range,,,
Hyundai,2025,I614EAEME2AK,Ioniq 6 Preferred AWD Long Range,,,
Hyundai,2025,I614EAEME2AV,Ioniq 6 Preferred AWD Long Range with Ultimate Package,,,
Hyundai,2025,I51SEAEMEX39,Ioniq 5 N Ioniq 5 N,,,
Hyundai,2025,NX1SEFEMF200,NEXO Preferred FWD,,,
Hyundai,2025,NX1SEFEMF400,NEXO Ultimate FWD,,,
Hyundai,2024,EL74IF20A100,Elantra Essential IVT,,,
Hyundai,2024,EL74IF20A200,Elantra Preferred IVT,,,
Hyundai,2024,EL74IF20A283,Elantra Preferred with Sun & Tech Pkg IVT,,,
Hyundai,2024,EL74IF20A300,Elantra Luxury IVT,,,
Hyundai,2024,EL74IF20A354,Elantra Luxury IVT (Two Tone Interior),,,
Hyundai,2024,EL74DF16DO20,Elantra N-Line DCT,,,
Hyundai,2024,EL74DF16I3AA,Elantra HEV Hybrid Luxury,,,
Hyundai,2024,EL74DF16I3AC,Elantra HEV Hybrid Luxury (Two-Tone Interior),,,
Hyundai,2024,EL74MF20DX39,Elantra N Elantra N MT,,,
Hyundai,2024,EL74DF20DX39,Elantra N Elantra N DCT,,,
Hyundai,2024,SO84AF25B241,Sonata Preferred-Trend FWD,,,
Hyundai,2024,SO84AA25B241,Sonata Preferred-Trend AWD,,,
Hyundai,2024,SO84DF25DO00,Sonata N-Line,,,
Hyundai,2024,VN1SIF16A100,Venue Essential,,,
Hyundai,2024,VN1SIF16A166,Venue Essential (Two-tone),,,
Hyundai,2024,VN1SIF16A200,Venue Preferred,,,
Hyundai,2024,VN1SIF16A266,Venue Preferred (Two-tone),,,
Hyundai,2024,VN1SIF16A489,Venue Ultimate - Denim interior,,,
Hyundai,2024,VN1SIF16A400,Venue Ultimate - Black interior,,,
Hyundai,2024,KO2SAF20A100,Kona 2.0L Essential FWD,,,
Hyundai,2024,KO2SAA20A100,Kona 2.0L Essential AWD,,,
Hyundai,2024,KO2SAF20A200,Kona 2.0L Preferred FWD,,,
Hyundai,2024,KO2SAA20A200,Kona 2.0L Preferred AWD,,,
Hyundai,2024,KO2SAA20A241,Kona 2.0L Preferred AWD with Trend Pkg,,,
Hyundai,2024,KO2SDA16DO00,Kona 1.6T N Line AWD,,,
Hyundai,2024,KO2SDA16DO66,Kona 1.6T N Line AWD w/ Two-tone,,,
Hyundai,2024,KO2SDA16DO20,Kona 1.6T N Line Ultimate AWD,,,
Hyundai,2024,KO2SAA16DOBA,Kona 1.6T N Line Ultimate AWD w/ Two-tone,,,
Hyundai,2024,KE1SEFEME200,Kona EV Preferred,,,
Hyundai,2024,KE1SEFEME400,Kona EV Ultimate,,,
Hyundai,2024,KE2SEFEME466,Kona EV Ultimate w/ Two-tone Ext.,,,
Hyundai,2024,KE2SEFEME4BF,Kona EV Ultimate w/ Sage-Green Int.,,,
Hyundai,2024,TU4SAA25B200,Tucson Preferred,,,
Hyundai,2024,TU4SAA25B241,Tucson Trend,,,
Hyundai,2024,TU4SAA16G3AA,Tucson HEV Luxury HEV,,,
Hyundai,2024,TU4SAA16GOAA,Tucson HEV N-Line HEV,,,
Hyundai,2024,TU4SAA16G4AA,Tucson HEV Ultimate HEV,,,
Hyundai,2024,TU4SAA16J4AB,Tucson PHEV Ultimate PHEV,,,
Hyundai,2024,SA5SAA16G2AA,Santa Fe Hybrid 1.6T Preferred Hybrid AWD 7-Pass,,,
Hyundai,2024,SA5SAA16G2AD,Santa Fe Hybrid 1.6T Preferred Hybrid w/Trend Pkg AWD 7-Pass,,,
Hyundai,2024,SA5SAA16G4BI,Santa Fe Hybrid 1.6T Ultimate Calligraphy HEV 6P Special Edition (NHL),,,
Hyundai,2024,SA5SDA25DN00,Santa Fe 2.5T XRT AWD 7-Pass,,,
Hyundai,2024,SA5SDA25D300,Santa Fe 2.5T Luxury AWD 7-pass,,,
Hyundai,2024,SA5SDA25D4BG,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass,,,
Hyundai,2024,SA5SDA25D4BH,Santa Fe 2.5T Ultimate Calligraphy AWD 6-Pass Beige,,,
Hyundai,2024,SZ1SDA25D200,Santa Cruz Preferred RSAB,,,
Hyundai,2024,SZ1SDA25D241,Santa Cruz Trend RSAB,,,
Hyundai,2024,SZ1SDA25D400,Santa Cruz Ultimate RSAB,,,
Hyundai,2024,SZ1SDA25D495,Santa Cruz Ultimate w/ Colour pkg RSAB,,,
Hyundai,2024,SZ1SDA25D2BB,Santa Cruz Preferred AWD,,,
Hyundai,2024,SZ1SDA25D2BC,Santa Cruz Preferred AWD w/Trend,,,
Hyundai,2024,SZ1SDA25D4BB,Santa Cruz Ultimate AWD,,,
Hyundai,2024,SZ1SDA25D4BD,Santa Cruz Ultimate AWD w/ Colour Pack,,,
Hyundai,2024,PA1LAA38B200,Palisade Preferred AWD,,,
Hyundai,2024,PA1LAA38BY00,Palisade Urban AWD 8-Pass,,,
Hyundai,2024,PA1LAA38BY91,Palisade Urban AWD 7-Pass,,,
Hyundai,2024,PA1LAA38B477,Palisade Ultimate Caligraphy AWD,,,
Hyundai,2024,PA1LAA38B478,Palisade Ultimate Caligraphy AWD (Beige Int.),,,
Hyundai,2024,I51SEREME2AK,Ioniq 5 Preferred Long Range,,,
Hyundai,2024,I51SEAEME2AK,Ioniq 5 Preferred AWD Long Range,,,
Hyundai,2024,I51SEAEME2AZ,Ioniq 5 Preferred AWD Long Range with Luxury package,,,
Hyundai,2024,I51SEAEME2AV,Ioniq 5 Preferred AWD Long Range with Ultimate package,,,
Hyundai,2024,I614EREME2AK,Ioniq 6 Preferred RWD Long Range,,,
Hyundai,2024,I614EAEME2AK,Ioniq 6 Preferred AWD Long Range,,,
Hyundai,2024,I614EREME2AV,Ioniq 6 Preferred RWD Long Range with Ultimate Package,,,
Hyundai,2024,I614EAEME2AV,Ioniq 6 Preferred AWD Long Range with Ultimate Package,,,
Hyundai,2024,NX1SEFEMF200,NEXO Preferred FWD,,,
Hyundai,2024,NX1SEFEMF400,NEXO Ultimate FWD,,,
Hyundai,2020,AC55MF16A100,Accent 5 Door Essential Manual,,,
Hyundai,2020,AC55IF16A193,Accent 5 Door Essential w/Comfort Package IVT,,,
Hyundai,2020,AC55MF16A200,Accent 5 Door Preferred Manual,,,
Hyundai,2020,AC55IF16A200,Accent 5 Door Preferred IVT,,,
Hyundai,2020,AC55IF16A400,Accent 5 Door Ultimate IVT,,,
Hyundai,2020,EL64MF20A100,Elantra Essential Manual,,,
Hyundai,2020,EL64IF20A100,Elantra Essential IVT,,,
Hyundai,2020,EL64IF20A200,Elantra Preferred IVT,,,
Hyundai,2020,EL64IF20A265,Elantra Preferred w/Sun & Safety Package IVT,,,
Hyundai,2020,EL64IF20A300,Elantra Luxury IVT,,,
Hyundai,2020,EL64IF20A400,Elantra Ultimate IVT,,,
Hyundai,2020,EL64MF16DS00,Elantra Sport Manual,,,
Hyundai,2020,EL64DF16DS00,Elantra Sport DCT,,,
Hyundai,2020,EG35MF20B200,Elantra GT Preferred Manual,,,
Hyundai,2020,EG35AF20B200,Elantra GT Preferred Auto,,,
Hyundai,2020,EG35AF20B300,Elantra GT Luxury Auto,,,
Hyundai,2020,EG35MF16DO00,Elantra GT N Line Manual,,,
Hyundai,2020,EG35DF16DO20,Elantra GT N Line Ultimate DCT,,,
Hyundai,2020,EG35DF16DO00,Elantra GT N Line DCT,,,
Hyundai,2020,IO15EFEME800,Ioniq Electric Preferred Hatchback,,,
Hyundai,2020,IO15EFEME900,Ioniq Electric Ultimate Hatchback,,,
Hyundai,2020,IO15DF16I100,Ioniq Hybrid Essential Hatchback,,,
Hyundai,2020,IO15DF16I200,Ioniq Hybrid Preferred Hatchback,,,
Hyundai,2020,IO15DF16I400,Ioniq Hybrid Ultimate Hatchback,,,
Hyundai,2020,KO1SAF20B100,Kona 2.0L Essential FWD,,,
Hyundai,2020,KO1SAF20B200,Kona 2.0L Preferred FWD,,,
Hyundai,2020,KO1SAA20B100,Kona 2.0L Essential AWD,,,
Hyundai,2020,KO1SAA20B200,Kona 2.0L Preferred AWD,,,
Hyundai,2020,KO1SAA20B300,Kona 2.0L Luxury AWD,,,
Hyundai,2020,KO1SDA16D241,Kona 1.6T Trend AWD,,,
Hyundai,2020,KO1SDA16D287,Kona 1.6T Trend AWD w/Two-Tone Roof,,,
Hyundai,2020,KO1SDA16D400,Kona 1.6T Ultimate AWD,,,
Hyundai,2020,KO1SDA16D495,Kona 1.6T Ultimate AWD w/Lime Colour Pack,,,
Hyundai,2020,KO1SDA16D489,Kona 1.6T Ultimate AWD w/Red Colour Pack,,,
Hyundai,2020,KO1SDA16D474,Kona 1.6T Ultimate AWD w/Orange Colour Pack,,,
Hyundai,2020,KE1SEFEME200,Kona Electric Preferred FWD,,,
Hyundai,2020,KE1SEFEME266,Kona Electric Preferred w/Two-Tone Roof FWD,,,
Hyundai,2020,KE1SEFEME400,Kona Electric Ultimate FWD,,,
Hyundai,2020,KE1SEFEMEX51,Kona Electric Essential FWD,,,
Hyundai,2020,NX1SEFEMF400,NEXO Ultimate FWD,,,
Hyundai,2020,PA1LAF38B100,Palisade Essential 8-Passenger FWD,,,
Hyundai,2020,PA1LAA38B100,Palisade Essential 8-Passenger AWD,,,
Hyundai,2020,PA1LAA38B200,Palisade Preferred 8-Passenger AWD,,,
Hyundai,2020,PA1LAA38B300,Palisade Luxury 7-Passenger AWD,,,
Hyundai,2020,PA1LAA38B391,Palisade Ultimate 7-Passenger AWD,,,
Hyundai,2020,PA1LAA38B449,Palisade Ultimate 7-Passenger CP AWD,,,
Hyundai,2020,SA4SAF24B100,Santa Fe 2.4L Essential FWD,,,
Hyundai,2020,SA4SAF24B500,Santa Fe 2.4L Essential FWD w/Safety Package,,,
Hyundai,2020,SA4SAA24B500,Santa Fe 2.4L Essential AWD w/Safety Package,,,
Hyundai,2020,SA4SAA24B200,Santa Fe 2.4L Preferred AWD,,,
Hyundai,2020,SA4SAA24B268,Santa Fe 2.4L Preferred AWD w/Sun/Leather Package,,,
Hyundai,2020,SA4SAA20DV68,Santa Fe 2.0T Preferred AWD w/Sun/Leather Package,,,
Hyundai,2020,SA4SAA20D300,Santa Fe 2.0T Luxury AWD,,,
Hyundai,2020,SA4SAA20D400,Santa Fe 2.0T Ultimate AWD,,,
Hyundai,2020,SO84AF25B200,Sonata 2.5L Preferred,,,
Hyundai,2020,SO84AF16D300,Sonata 1.6T Luxury,,,
Hyundai,2020,SO84AF16D400,Sonata 1.6T Ultimate,,,
Hyundai,2020,SO84AF16DS00,Sonata 1.6T Sport,,,
Hyundai,2020,SH84AF20I400,Sonata Hybrid Ultimate Sedan,,,
Hyundai,2020,TU3SAF20B100,Tucson Essential FWD,,,
Hyundai,2020,TU3SAF20B200,Tucson Preferred FWD,,,
Hyundai,2020,TU3SAA20B100,Tucson Essential AWD,,,
Hyundai,2020,TU3SAA20B200,Tucson Preferred AWD,,,
Hyundai,2020,TU3SAA24B241,Tucson Preferred AWD w/Trend Package,,,
